feature_1,feature_2,feature_3,feature_4,cluster_id
0.5797698915210169,0.5716225083046473,0.0021033399272885056,0.8140698616853587,2
0.345086957001496,0.8456229361845906,0.9195939953124912,0.4639878449220368,0
0.8115927092182071,0.15940778746317508,0.2687610621000683,0.05566585784155215,3
0.5353221950690512,0.5790833566984628,0.2789025755045906,0.8789044629355071,2
0.8271738892109921,0.20188974833395296,0.3404410291748691,0.1096629639583589,3
0.1200830582102817,0.1221740907050955,0.1706573896334344,0.7223685287153938,1
0.031435406453070525,0.13732705673116108,0.16851759807404226,0.692108323093124,1
0.1697425168625712,0.002107139133179059,0.2261512618385743,0.6504438196462734,1
0.8244267671797091,0.19125940375512773,0.26640453742444326,0.1734097167380871,3
0.08013516906617263,0.14661477500300635,0.27204278930215625,0.6807985980916422,1
0.5430355631416743,0.5860448154328762,0.1454655883016075,0.8142368919691028,2
0.841106657019246,0.23523098640870152,0.322188626266464,0.09372202308741856,3
0.6176125796579741,0.6177341286698709,0.13114558888792083,0.7928772076948903,2
0.599935869980722,0.6376962101823638,0.18690973140738287,0.8881086825428746,2
0.5889129385650725,0.6907944067654925,0.19341322470965,0.8198963998245938,2
0.13609119513984064,0.15226261979549166,0.17064689178655051,0.8055531519729098,1
0.7805562008067737,0.1651251561992479,0.3527540620886737,0.1527471297801734,3
0.048615063769129496,0.10454280368248026,0.2083472353580217,0.6723649268127663,1
0.0730161644988111,0.11393381347544168,0.22938219364838197,0.7354066843197902,1
0.3227232416873618,0.808338844379453,0.8156183798288295,0.4483755725474295,0
0.6090189480138772,0.6294983723264553,0.15435877996632003,0.7533520574004868,2
0.6269297184988387,0.6682006974671227,0.04146524596647716,0.8371314610021618,2
0.5848099738760737,0.6520167046570959,0.10885534359588711,0.7501455686781158,2
0.07502075109217426,0.08074996963554115,0.2161841440860508,0.8062559258385072,1
0.4480981304288745,0.8477369816130181,0.782044952670204,0.5288416305585764,0
0.5681125441035455,0.6796813153013095,0.14720088758935573,0.8362654325689665,2
0.590410127688932,0.6078359633145064,0.1421064474457302,0.806009080830596,2
0.5724699392893589,0.6218684394243648,0.04158338757671365,0.8411506251002926,2
0.18682836027608024,0.21439388806198245,0.1067056579908282,0.7514372051640037,1
0.7750370299461641,0.21453943517415144,0.33864190106887365,0.042543007219413176,3
0.097387703197163,0.13650181553492385,0.1311681194856653,0.6693965094869541,1
0.3158418722802117,0.8156285621104764,0.8862271446259697,0.4318080595208908,0
0.31381981082429183,0.840613730534004,0.8576729510720509,0.464499358855107,0
0.8814431178451124,0.17995580587980392,0.3042545181956515,0.16086082116610134,3
0.6025118257853643,0.593823837411338,0.17132679736563883,0.778732387738456,2
0.36828929817973055,0.8875791315092548,0.7646377735590488,0.4957300420684937,0
0.4584385960494329,0.831409113746349,0.810227889400039,0.4970552700835258,0
0.5971273062018068,0.6413454107368893,0.23005319644993072,0.7520573820867291,2
0.8103202866283485,0.21801605380118327,0.3197510186073888,0.13168238481757494,3
0.06609109336125962,0.063236157065854,0.17972964986889206,0.776292482951207,1
0.5339570630329361,0.6264223664128981,0.15581293828416315,0.8741840050688969,2
0.9182258003985958,0.24494510855978868,0.3296947318365444,0.1928097012778684,3
0.1694509679820727,0.18209243188957835,0.163427039685139,0.7198093092224092,1
0.6158485416213436,0.6827081904784275,0.08313363255609008,0.9016049750043647,2
0.38321265813481453,0.9999999999999999,0.8740417571158992,0.5386728348078289,0
0.3524851374833905,0.8449180681450458,0.8592662299803363,0.5247467032356695,0
0.331183442264521,0.8107486961640709,0.86518053190697,0.4683811372071181,0
0.4548593790765914,0.6156850452169583,0.14725494780272808,0.8644352060543422,2
0.12827012314101166,0.20617533428325582,0.25189011042689596,0.7083650916894182,1
0.130954696797142,0.1902752787231742,0.16445724374583442,0.7494354385320564,1
0.11089030856532545,0.0784593678299117,0.10343455390097778,0.7814283074594754,1
0.11625582721577926,0.11923596301652373,0.1648610415113102,0.7273260343866119,1
0.5916596807145547,0.6420870741517808,0.05827645584820362,0.719003991671963,2
0.8621144877512391,0.14513631238523822,0.22167109907049948,0.12221477486114313,3
0.9151930921614084,0.2142514200724216,0.3475358555038954,0.09144035111145349,3
0.2900491445579506,0.8683821133840539,0.8780249592437707,0.48291357897635295,0
0.0939887588834667,0.2273817157396989,0.21776404700068241,0.7143379944158608,1
0.32395179949508457,0.9098949582943597,0.8809153182285787,0.461991988173612,0
0.8656987054582022,0.21348161262323057,0.24283520507336537,0.1313213547596595,3
0.1186220420105839,0.19374232173767839,0.1759235486239042,0.7137845938187064,1
0.3319968082348683,0.8779431084263647,0.8485983702713655,0.43872273072364565,0
0.8227440981772669,0.21176462133008114,0.3149134223423162,0.07923773119040023,3
0.893994422777117,0.1572197002258499,0.27208676308284196,0.16445466920303278,3
0.09630314641790144,0.17339353694676501,0.15164370817530154,0.7107787217270848,1
0.6240908336920603,0.6546304621781467,0.10104109508136438,0.8282756638031779,2
0.3627283817049079,0.8525709379647769,0.8811093259434015,0.4366049114751227,0
0.857799222034612,0.06756394980310582,0.244251380537304,0.18591702209395194,3
0.32982073548743296,0.7830737084907562,0.842222130606411,0.5305251617866329,0
0.8268094351904045,0.19620554214183625,0.24936314755842914,0.17012497848133756,3
0.09957367997622663,0.15390075969054406,0.2523243009075565,0.7468297725631753,1
0.805256405352365,0.17919532033500735,0.16777903554431045,0.08262046540781082,3
0.13265640944750023,0.13976920826350114,0.24522098799861258,0.7519401159300159,1
0.6193847582022605,0.6698114545996139,0.0987834911897707,0.8433965403810033,2
0.7506828133163848,0.24406985093411357,0.27617020213780524,0.1027874786227615,3
0.8171912611007031,0.13507740629848103,0.31816074697520064,0.07945828578362657,3
0.128690200361398,0.11451803126215082,0.20863236124090717,0.6560165398661897,1
0.5937556415469265,0.5712763550238071,0.16799711493542496,0.7995203866691546,2
0.13978480592795145,0.11231047637157648,0.18545665507379788,0.7156670121972877,1
0.6208410165624357,0.5766807199322426,0.2305865888413557,0.7987184896097967,2
0.5129038645303139,0.6486838102179058,0.1098884177437065,0.7716640145269094,2
0.5535349041065938,0.6191571435001009,0.15375675021149215,0.8884393834816133,2
0.6278955394387047,0.6341274062964686,0.15550141138194024,0.7989413951821058,2
0.4121984233360595,0.7845177605155569,0.8520481556482513,0.4557757180031151,0
0.17484703291307901,0.14979816962576692,0.17601151120709546,0.7454880853432508,1
0.39920161762599626,0.8330897113807738,0.7805846276621504,0.4289082215806823,0
0.14692487033222867,0.13632040379390897,0.20408769769480367,0.7093409649058078,1
0.35629911971541206,0.7786948941988505,0.9208748899809753,0.5270127208641481,0
0.5128675378849301,0.5997684874338557,0.17550837442971634,0.8486718973319682,2
0.6111647392409395,0.5756986581414852,0.08711396054905118,0.8735195292604283,2
0.38713602630392097,0.878815459698828,0.8865769444662126,0.5103000357606339,0
0.333651492182306,0.8356256668577717,0.9177547991871803,0.4225506346462811,0
0.8462930312615746,0.0834924530970168,0.3436072157200119,0.10520405951675399,3
0.09795229677610212,0.12627170740679222,0.14689630493216577,0.6977381455576319,1
0.9450470963016351,0.20286961875355627,0.26358797924215005,0.08473674253534946,3
0.5733968721565634,0.684581017186344,0.08968709527619068,0.8918960703013084,2
0.11958382972640857,0.17797806749876255,0.19826712393889712,0.5962229675528883,1
0.563064100948407,0.5616256339241212,0.1052706444982403,0.8160228577369233,2
0.12256550318702797,0.16998917498491006,0.24943015066210433,0.7883866979994176,1
0.3687124538292139,0.8638954986308061,0.7711113385622477,0.5390426120103705,0
0.5631149397562684,0.6534979637138868,0.11134808029772025,0.8206457078372815,2
0.7608363748016365,0.17109536792102814,0.31800098195843335,0.1934672976202696,3
0.7531229028423786,0.19187682666419512,0.38088736683137786,0.11317706591208837,3
0.6654608197226739,0.6564404355374325,0.17927580211144484,0.8785184080319924,2
0.16390715976860099,0.16931328614562857,0.0877209316809534,0.6945633211230117,1
0.35578566963040603,0.7831400675220122,0.8866805405449822,0.432260579261352,0
0.5390197018436406,0.619320175899305,0.08431346079916158,0.8342292018984754,2
0.813935647595821,0.1852024952236595,0.2443986456908338,0.10301578729581762,3
0.10052617042936562,0.11866749562397738,0.08391011117748215,0.692614938291549,1
0.22835355022930692,0.12522839964692134,0.1328788991343089,0.660649646169907,1
0.316879397987321,0.750142737342733,0.7636303446202923,0.4895636779460424,0
0.8572120512971169,0.20283663555624068,0.3025673865520422,0.10788235760170978,3
0.8124147761398408,0.14550324140894472,0.3087971676965266,0.18702119182039895,3
0.6314957092868163,0.6250485313486522,0.1563175210811274,1.0,2
0.7761429008193912,0.2620883275059441,0.22844171333755214,0.12090272553979586,3
0.759657483019371,0.10700150787395774,0.23161443087813022,0.11954718423128657,3
0.3528450568246158,0.7564987297203929,0.8669466700140631,0.4967711217798321,0
0.542001365431878,0.636398857272745,0.20532728899518082,0.8387554347223145,2
0.8810883849912503,0.13257669058499444,0.3165288253448184,0.10025976358940869,3
0.3445025215895021,0.8605983397908783,0.9382297627181115,0.5382663794086165,0
0.8648520740628971,0.22440399484721593,0.31121264076977284,0.11903359100880301,3
0.6824208181397481,0.6765451471295714,0.06588983346644617,0.8538426883781282,2
0.5927161153547014,0.6257244197766001,0.06750188071327567,0.7948623696931292,2
0.3450198983423157,0.8310391286991159,0.8558356128136131,0.395190242423439,0
0.15682863082724702,0.10257104321717919,0.1672339004422409,0.8257489713369335,1
0.5794886425064395,0.6361317636346846,0.1803775408251143,0.8192665715288462,2
0.7649181906808353,0.11597335289668598,0.26343977062591734,0.1592378572461531,3
0.05850790403458045,0.05664763094473113,0.24234331822976735,0.7195541661640343,1
0.31346826586832216,0.8051124864737444,0.8829012107723027,0.5149557222234427,0
0.5866785011137816,0.537091582735598,0.12674291402183835,0.785076732513207,2
0.5416213873565672,0.5732653043650454,0.14805684028817567,0.8204993426271241,2
0.1337784108655392,0.03966080112277004,0.21447757820474206,0.744653891034994,1
0.577160606356243,0.6528606951548311,0.12833510498426048,0.7592399446080997,2
0.08891174038348099,0.06911610570519489,0.07623771878765984,0.7519471412888747,1
0.3132938812542384,0.8506709003930613,0.817635873062005,0.5159745714026802,0
0.5669204684498256,0.6541516334416266,0.1439774170768483,0.8314386754907526,2
0.601524651012665,0.6571070841031085,0.07893463743766083,0.8406662642203546,2
0.25005140278364246,0.14527746481631937,0.17810229611833384,0.7150476589109399,1
0.779269581602952,0.15492070485644377,0.3696004062754982,0.1423732842281436,3
0.5501170825899437,0.6127305360597837,0.19293843960622897,0.8020452929438145,2
0.4009913056222312,0.8227884016616368,0.8444150022571733,0.4421193570286173,0
0.6410044147531327,0.5993499183652267,0.04521769099327766,0.7809487836923392,2
0.845057480109405,0.16704580225224397,0.29314551549228196,0.09764191856719417,3
0.48940064093757935,0.6549557605420698,0.0699624370911639,0.8556967359650269,2
0.8433523610231533,0.21759844052196706,0.2778093678351572,0.17159348380683223,3
0.3211985577090941,0.8401087920918212,0.8600889631744935,0.4551330832203446,0
0.636178600668152,0.6051744213909807,0.13271127580866504,0.7572799885230754,2
0.5565687780240759,0.6170442463331386,0.07618634474130481,0.7736620231993252,2
0.5963934582279617,0.6266756685850357,0.12495351186608528,0.8323925738676053,2
0.1322333352123073,0.12970001534367576,0.13320108223549015,0.6990712316343087,1
0.31709352800400836,0.8364936117909867,0.8625339839686745,0.5721175636281441,0
0.4523108254385907,0.782593601581206,0.7687539352902353,0.4561465944588713,0
0.27976333630356,0.798061279898894,0.8222354897964267,0.5351304363597683,0
0.6128954904599458,0.5775077360926499,0.20127199753479774,0.8542127845934329,2
0.050529317471899315,0.1836668821467635,0.14074120595700812,0.8445317589706762,1
0.07034824381503091,0.13270168765573082,0.16678815326918484,0.7196086645170727,1
0.620291956617731,0.6431657197392702,0.09579704026328162,0.8489799493452348,2
0.3478140529296072,0.8363310874849027,0.9059642824584522,0.4505005171433309,0
0.12251322409045468,0.07383866501548597,0.15795932685913616,0.690598587190136,1
0.31875382176701944,0.8189206003188503,0.8416317953947833,0.5154209390244607,0
0.7812009511767272,0.22215234413157678,0.30963188496359534,0.10207355301572119,3
0.553103663229165,0.5941034047524333,0.1926087962916046,0.8987893821651087,2
0.3289575603192169,0.8044219005868817,0.8315561884210325,0.3834405812892362,0
0.8437211158155903,0.2062252273543546,0.28191832258195026,0.07292433134967014,3
0.7800712916936932,0.1696585749755133,0.18341149365110387,0.12040583784073733,3
0.5960595705730424,0.5798405230922045,0.08908363138874575,0.8462924470841685,2
0.14219095657827502,0.24280552918466303,0.19685852180198443,0.6494932761696763,1
0.8839888190333178,0.12225313536926902,0.30202642410179215,0.1547010699253725,3
0.09654122901356915,0.06947573219288056,0.2509236205318586,0.7746089137978773,1
0.3948061997636278,0.8374199086739764,0.8395618709195813,0.4737947912808932,0
0.5881463018670462,0.5839258549617331,0.16504540771037862,0.8898584412749901,2
0.893041141832084,0.1989126518450912,0.28257842118416393,0.08848889326971776,3
0.2757102373714124,0.8566149944091539,0.7810633284545696,0.5666363579985962,0
0.8780477557942116,0.2584758422645122,0.2721741514461497,0.14451357818433125,3
0.6128355304404669,0.6019422231586922,0.0886747480616874,0.7826551061463627,2
0.8109596772421053,0.18956716914947133,0.2904950979784426,0.12058757279694965,3
0.8130280617290577,0.14552022313963303,0.3115003529842309,0.12645265052833643,3
0.5215230080165665,0.5571322447220638,0.1549915102389291,0.8474101548546327,2
0.835482541079103,0.1595015243886983,0.28826816349468937,0.1106494336637796,3
0.1582409416094117,0.08514235519537638,0.1737493065261882,0.668764153687875,1
0.8266970923972579,0.15930394863484026,0.24525175515961245,0.13981364827903126,3
0.3779398183528635,0.9127367269349089,0.8065082049968835,0.4311853043065813,0
0.5796522815884328,0.6797163422610459,0.06356235395719945,0.8539876845654328,2
0.35391931476125127,0.8596538310558647,0.7889838289095001,0.5046613335829551,0
0.6045692812473605,0.6616902285561649,0.13806752707789044,0.8237758460982729,2
0.11314172539426742,0.09275246368392842,0.22249712465792304,0.7299693454506637,1
0.5601496955011054,0.6248668971268037,0.19106215784665453,0.800482767969722,2
0.6018700758337237,0.6292843016715716,0.21616744125304616,0.8710858560614172,2
0.6166474499495436,0.6318203394585751,0.15056845217781295,0.7356453312757498,2
0.16056060805479855,0.16559676638491855,0.2065725587215168,0.7417051645105741,1
0.1313586561661797,0.09463416074430997,0.19155813511014758,0.6984022310154436,1
0.8408069335890256,0.11864047853465809,0.27206683660018427,0.1183037616550372,3
0.6054023346181722,0.589799594495508,0.00830668185665484,0.816632551704611,2
0.875338013397895,0.18685148632327991,0.22783051335743698,0.08831406082398613,3
0.6477667828040795,0.5575844193594583,0.1620329411830978,0.8827092477923892,2
0.3752518968411984,0.8013613369240099,0.8635203407556409,0.5568478773341424,0
0.14646757044490838,0.12138878901731492,0.14505140743281114,0.6569923071924775,1
0.23417559816828148,0.13393717556018242,0.15010959215367292,0.737346852987304,1
0.8081238764513521,0.16801791395010424,0.28815941092355973,0.10869370961883845,3
0.2915418022449703,0.8936127640394591,0.8412441885763783,0.5378477949690994,0
0.15533388049755698,0.13941950286909888,0.1408192015336382,0.6986773375754696,1
0.7366622994085184,0.13124528817818581,0.3679549314624935,0.19623739770183166,3
0.5955737169587159,0.6483350659819003,0.15501074008716798,0.7668052564488393,2
0.770511806276418,0.18528157419551025,0.32647591245981966,0.18134990207098545,3
0.5923729350437605,0.5734071336825332,0.11034836257375213,0.8536896299948844,2
0.48348453653981555,0.6917037732624582,0.11635444414219326,0.8356718015963271,2
0.6376542015650069,0.5969538641053747,0.0,0.8316806461535431,2
0.1289034618039278,0.15349062199214686,0.17446271418701886,0.685064463328418,1
0.37034369987352356,0.8691405454458181,0.8495025796898905,0.535507879053896,0
0.35305708097122057,0.7763696448523851,0.8126330281703692,0.48953268667992866,0
0.8854751824562352,0.11483144134502005,0.24402741422038676,0.09439290232964787,3
0.3544022045592734,0.7666644295878817,0.8518038088080342,0.45663685535545334,0
0.07548119605801168,0.0410671323115438,0.27172549236516025,0.6791875429688534,1
0.8978929787073784,0.1709741349824872,0.3195365342814698,0.150255335104878,3
0.8492790563579081,0.13625268204483376,0.30362925901891724,0.06602446971380077,3
0.63090318428705,0.6425844399954026,0.07973020517990292,0.8116740730285078,2
0.5640667773144173,0.636905423518398,0.07543068221023685,0.8534656906793044,2
0.05672198951040375,0.12423717147133656,0.09288581669411555,0.7633300392663412,1
0.6755518712453019,0.6201446453020273,0.08565142465177145,0.7626212534509988,2
0.11295357183789961,0.11682982218695726,0.23516265683162385,0.7541255349277066,1
0.37431692951195733,0.7519906037175945,0.8616464466946486,0.47000243200511127,0
0.8002386687562022,0.197808404390964,0.26969295944749333,0.08097886021812634,3
0.43772345178665206,0.8269480394063389,0.8174863858431134,0.5723427350391983,0
0.9512503110234833,0.11233758700798363,0.35599194364142384,0.1641177918438236,3
0.1928580948155827,0.1950932645550988,0.2185950035314595,0.7095155508479878,1
0.5817708734615592,0.5997501058160847,0.1217310858347046,0.8846923967855505,2
0.34408668818602206,0.7897710232246495,0.8164029899008018,0.5215046725952462,0
0.6133435956167917,0.6774347895748017,0.16345826879021141,0.7548193440987144,2
0.9058566100449619,0.1125721849562552,0.26332283457012484,0.12720809003805994,3
0.38930264736823417,0.8728027038566701,0.8765990734852296,0.4164830028230176,0
0.17552380427311748,0.12446983881221979,0.15939285290631333,0.8732033580234897,1
0.3889528783503563,0.7919971087233266,0.7915868516227679,0.5091800283424287,0
0.14646298110514694,0.11676267295847187,0.1538014828331734,0.658415358156428,1
0.5811765861070203,0.6152479717458397,0.16086397582688422,0.8528777692717027,2
0.9142101697132652,0.20302701628571687,0.3630412835067087,0.05173739981066189,3
0.596089401114475,0.5175249814332628,0.11924968133225528,0.7842480543024737,2
0.5437955952032865,0.5711981901872167,0.1412003987453817,0.82582791344635,2
0.3053352572691501,0.8521119818658173,0.8187390377967763,0.45158716238542385,0
0.7872660609196285,0.18198771960619736,0.2292431264636835,0.031371811666913496,3
0.1743491732826713,0.1021569074495679,0.16006373882518427,0.741767868489625,1
0.903139505811082,0.1915031602611154,0.3272561044569771,0.17857307427682792,3
0.36759570650035556,0.774836191146384,0.8540676764627313,0.504792638380087,0
0.4369776643545866,0.834960309421305,0.9045976311179282,0.49044127008357796,0
0.3756170720581854,0.8124807419543064,0.8468136939618396,0.5451253833012031,0
0.041847843515520955,0.12356438973895678,0.11880726288762161,0.6791703397147714,1
0.3200554724174046,0.8153812213975881,0.8256772878819426,0.421301871747492,0
0.3296431870183889,0.8920927983828091,0.9608271018633403,0.4710069283056279,0
0.26758893963810293,0.8896428523202504,0.8396175397130671,0.5432903368105989,0
0.5730374759671786,0.5869385754863047,0.16816624647635725,0.8145125785185324,2
0.3869389560381701,0.9265888893492809,0.7956225619507699,0.4618189874870505,0
0.1487570026487708,0.2090870935958223,0.15723397306654285,0.7132322663088377,1
0.10510967814429861,0.1272691081299414,0.1958929689024727,0.7292969612452087,1
0.20631780711411196,0.1888563563894718,0.13703955833645504,0.7468808923149101,1
0.19395427944357552,0.1288467808770163,0.18396750794318278,0.8058766641947059,1
0.10555225505890897,0.1232283654069456,0.30126332771707065,0.6611348335742842,1
0.35900392095407674,0.7931545082373217,0.8589531425033762,0.485123541753798,0
0.878434073396728,0.19760177113581623,0.3521880917974215,0.059147341367649875,3
0.3433799205254534,0.7747459041389236,0.9273542814986944,0.42280897702518255,0
0.7674991146265031,0.18250610925217065,0.35947778562941946,0.12648906029261114,3
0.37505218385510997,0.8546177033773479,0.8997638924827085,0.5349805017854969,0
0.4391589054731363,0.8072749444709304,0.7956693447142571,0.48171185967514807,0
0.3664024782539723,0.8319025469222382,0.7770742943964023,0.5210920282411255,0
0.17971504650010617,0.225530720042136,0.14045826894379465,0.6671484908841105,1
0.13428547883194208,0.19315954415389414,0.11111825549162324,0.7202615410509494,1
0.5750349162312323,0.6222380628617246,0.08884765990824184,0.9170571587274226,2
0.3820850669640247,0.8380146891777807,0.8022609358247315,0.5190172735108675,0
0.47659716699472393,0.747387712042145,0.8798359430614073,0.41456415991681644,0
0.633736868833042,0.5648252061113838,0.17191214622323525,0.8921473417625327,2
0.18000450163474602,0.14677355411932796,0.13600172427545576,0.8091775783133861,1
0.08413807902872183,0.09138983612096185,0.15708265637657592,0.7455966695066298,1
0.9350557287506258,0.1409279672529628,0.26512143234377755,0.10570660395077985,3
0.12636967780668795,0.14242650256130357,0.18459650821725987,0.7480603106720362,1
0.3957673360373132,0.7891261698297214,0.8890440751573909,0.5486109984642062,0
0.0924186818844911,0.16742992086166508,0.15364386319211432,0.7853532841553255,1
0.138449656840698,0.1474247946148194,0.11369418367794093,0.7927227376418178,1
0.08675301451872547,0.13171173738479697,0.11461125491302299,0.5970827047029101,1
0.6676106380227946,0.6595602596601061,0.14488519760156737,0.9021133388227167,2
0.5541802395428601,0.6233449151524848,0.10333506426723216,0.8104288397431606,2
0.8497023405849075,0.2885922061579431,0.20033593249926335,0.11088832443914803,3
0.3039287343087643,0.8437298780805071,0.7997665564416967,0.4236145023689097,0
0.8250868466489824,0.1529161791254487,0.1456246960697713,0.2050555123129295,3
0.2737488172549092,0.8033815621032153,0.845633402240292,0.48951380686331414,0
0.32671787856976536,0.8057008305033273,0.8437250888101723,0.46285189934658205,0
0.8216301228610375,0.14429627163006986,0.34541873714018817,0.18710201878086594,3
0.87229693896489,0.1427458018021125,0.25358336841366114,0.16120704332515035,3
0.38998120356897525,0.9253876155380023,0.8299125707400481,0.4972887591169914,0
0.3555253864691448,0.8171037338147169,0.8615778720571174,0.45003559656281233,0
0.6137322103012969,0.616381596218368,0.09857360205875132,0.8447280693422199,2
0.7740294725664293,0.1760921359882333,0.26605862614492937,0.04154366267615078,3
0.7902009264296939,0.09341117827580331,0.27300954889663026,0.15757841127575653,3
0.4045468035253755,0.9141773609824919,0.7751300986535777,0.5128151558944793,0
0.8028828836424451,0.18670073694929748,0.23237446053953742,0.09447766753686665,3
0.3042823094407675,0.7762295415346666,0.9035335957210652,0.5231426430244882,0
0.8513858638579261,0.2320046194392851,0.2627680429445976,0.004403161780211329,3
0.07244256407725613,0.032829228684185474,0.18797255319653583,0.8415874256462237,1
0.3972624101830802,0.8486412568794158,0.7968058197686264,0.48523764651469325,0
0.13903289028029664,0.18938237904309416,0.2145774678621971,0.6580852577070009,1
0.14493107442714176,0.06799662406571316,0.19188246575698825,0.7273974191082325,1
0.18720318201474384,0.08198198496462822,0.19923226426600538,0.6814361185670148,1
0.7592814435624636,0.2037900657459942,0.25638894416448016,0.10352250924689177,3
0.5329843170174452,0.7220428810824584,0.20694838120305092,0.8498872657423893,2
0.5892705854384626,0.5968004179626383,0.10217226411337399,0.8375765857066803,2
0.18706531232882662,0.18033019878837286,0.20053586264107687,0.6773903847468641,1
0.8777649521659207,0.21127558218228484,0.2957674363552881,0.12988171797741488,3
0.10705319420249543,0.12306666475965544,0.16401922236418542,0.712297742709381,1
0.6028810934080354,0.5670757868678805,0.10121632883227438,0.7848867783519793,2
0.5537018662061586,0.6490080851963709,0.16521896121623658,0.9061770909224867,2
0.40316764824096135,0.8434230417811622,0.8861942437571275,0.5158254134827225,0
0.8588114087449548,0.1733500691840017,0.4068777378589662,0.15249378682137996,3
0.6268859831749907,0.5648017667509472,0.16425492302303085,0.8435864139454948,2
0.3922986681505452,0.8121326641206597,0.8566245962948548,0.4879608825921459,0
0.10669533169974987,0.08883181018309705,0.15977122397533766,0.8063053794143598,1
0.4754871070219604,0.5218794642371972,0.1003124016186333,0.8433649240219887,2
0.369963451196742,0.7899144221591612,0.8774419371038866,0.41236022867508537,0
0.33870348742211864,0.8134478212431105,0.7746809000448167,0.45226707750926126,0
0.6572079198056414,0.5781601091490567,0.15808590225009833,0.8317195858643586,2
0.8015214969518675,0.12583222534268823,0.2828087678644052,0.20572992571320006,3
0.43178808009279046,0.8722160590173431,0.9535088561428569,0.4527398490171148,0
0.06774335280862848,0.1342201617110108,0.2554687739783573,0.8297694360952794,1
0.14568311756773067,0.11061098317714757,0.18197335868988412,0.7135088413741808,1
0.7718628906631275,0.10315609112760049,0.20265548394205202,0.0511358977120549,3
0.8464353059962193,0.13404683827722919,0.2502185416552333,0.16877717230969486,3
0.8740286113125587,0.17555056811181763,0.28355142505401776,0.09623919696668864,3
0.8082587085672059,0.14281473478691076,0.2923959319664995,0.10260943629259833,3
0.32899600900702597,0.8525192053695818,0.8502455533905502,0.531134924097439,0
0.7885396506167314,0.14948581312905462,0.2517993205953167,0.0641963461510432,3
0.371067150513414,0.8023514820445588,0.8349175712473322,0.4651289715831539,0
0.19804498999687387,0.12269310206284956,0.06189160572820607,0.7015585216171912,1
0.638182395122413,0.6718382957134179,0.16351210252710507,0.7713200713057562,2
0.9399591510855503,0.13285946478398641,0.27459608600682395,0.13115221283049366,3
0.8649497736380872,0.18310980570824045,0.2870681455171533,0.05367521990402968,3
0.30136152720510156,0.8507670377188381,0.7991940087881754,0.5573851676264918,0
