feature_1,feature_2,feature_3,feature_4,feature_5,target
0.41183766729188404,0.6890620716835949,0.3702036161656973,0.5972612806005556,0.41215207547502203,-0.013241131466693631
0.5373156733077433,0.6904752755884271,0.5377153527127844,0.6106346945808467,0.439148805767902,0.7638402124787742
0.4435264119771593,0.31391480182174425,0.4280234173832538,0.632258942440406,0.5296922470226992,-0.6522255692993058
0.36751611906601994,0.31172689395602105,0.5561292734714496,0.344960770323986,0.2510016858529406,-0.13773175341501742
0.5204222031852619,0.3827437004252735,0.5031674775564756,0.8461170744158809,0.6976729667901157,0.6214151685739094
0.4521369453292922,0.24125522084568457,0.4601034857215488,0.4858985186865838,0.8247457517746992,0.23701019590974925
0.4507587746077454,0.1394969484851324,0.4568780655349136,0.7641502420663853,0.5032198962972225,0.18657185279187802
0.46660124292288074,0.1895290297773704,0.5575245385143985,0.46989625813342223,0.3856166525699235,-0.8131087364435114
0.3344572417307023,0.5688479382589396,0.4752178864365047,0.5551254274530905,0.36599221918592034,-0.6736827845903866
0.4219689091623863,0.7442180788930728,0.5102437777767032,0.5320506448585047,0.2726448093168367,-1.2523641477838388
0.4679409625872394,0.5307923303565403,0.8004346595898496,0.6502994541437104,0.36984480902888855,2.111156937958829
0.7371314284919843,0.7593989563861877,0.4680355878543561,0.6537738757466172,0.543725007425193,0.6355159749762413
0.49006585446201706,0.6074451397440012,0.641566230740076,0.39834874945799864,0.42813995282963074,0.2022863313531029
0.5470233505537252,0.2936446906506157,0.2670212161027189,0.7040663607036644,0.4991891487006579,-0.10670769580456665
0.2509809039339479,0.4438745482200369,0.672788838763743,0.48568192316615805,0.5234836118064786,0.03756477897550292
0.5754675420486914,0.562469294841695,0.5739508188657,0.4481447704830467,0.2699609563141821,0.1406524077916886
0.4922892633607712,0.6831435370662903,0.7095296393501231,0.5835611631126236,0.5722375286042395,1.3104496386138995
0.5595355188227384,0.5975080385026228,0.6929385496282617,0.6105197009267771,0.5019111590378907,0.6865452602049735
0.8966936864695989,0.5238378231446398,0.38938684492338677,0.42409745623784945,0.6152911770912011,0.25928594635290425
0.1301367057069096,0.3774068541404898,0.5400244054693459,0.6913172113002417,0.38193699061702185,-0.49640865505787163
0.4762654798271747,0.31630312975058794,0.5060454613460678,0.6229568599810881,0.4251326527569898,0.3964806668245075
0.4563079926387101,0.14885809668684957,0.7325160262860242,0.4099651209618944,0.4598616550705998,-0.26051881145566486
0.4623790253350102,0.289383097058054,0.5657409692080565,0.395463476573111,0.41041846730167875,-0.43432932872632973
0.4980602589743238,0.47668405765807054,0.18062429938273405,0.5205150940371686,0.7666668259456093,0.05284685455990673
0.5409820294674323,0.2989719832354058,0.4464293698081706,0.6084222619950681,0.572706874723466,-0.509208232695261
0.2463371752782831,0.3709586115436708,0.3378085188957305,0.7713404802541299,0.5773356457128629,-0.0942802474921441
0.6624488545124797,0.6726227637674037,0.4735915830040612,0.7390698692422494,0.4730637848784916,1.911439757091927
0.24136331817569165,0.4255174877211783,0.38932969851705157,0.54658665300422,0.642605567013989,-0.39122880800846455
0.5793719310094743,0.506557077549949,0.8117232795208915,0.662570078157467,0.35889162014030235,0.5286198318319894
0.20872381929214437,0.39930981475890454,0.19798457798885466,0.6175509199949987,0.15813798959508663,-2.2253497404090514
0.5449575243105444,0.4215374625054171,0.6904689839213121,0.554878376122285,0.43664982128939356,0.6859892293178566
0.21688360071295124,0.27540503965739205,0.5240897806547612,0.712439628798094,0.4964678009269423,0.6581088803118751
0.5098371496828904,0.22147918765578573,0.33073559958679144,0.29798791017912757,0.4722494431581447,-1.4907251457862452
0.3176469954818172,0.3409998705230258,0.4964692878059149,0.37654931399926406,0.5489425127498926,-0.2314235199923433
0.45683327093783693,0.3982758170094501,0.5818956027282548,0.5489669312546948,0.5995138407697327,0.8687685965571117
0.3116460710964776,0.25679383344972995,0.25928279732794424,0.5620017846953674,0.421461467017871,-0.5382016527875513
0.4933735404747697,0.6103224425659863,0.19513037082815893,0.5556036481363315,0.6265613972229859,-1.281003964174525
0.5409255005256708,0.3567916874477647,0.5198020400209962,0.569277131252519,0.659018247568915,1.152413615743992
0.3453146041661738,0.40102809750359875,0.6723246805801232,0.5506027092509258,0.20110629043827494,-0.04854966300402145
0.5574768941330369,0.5443286504048046,0.3557290652576304,0.4863081556723386,0.4514020169397118,-1.101620248168533
0.5930680834886524,0.22981269293478007,0.06399045898284234,0.4200226663540885,0.5304045704872595,-0.9262635824213332
0.5345153675469331,0.3028663017274563,0.4847068315164041,0.5139113142895138,0.5250980324454715,-0.2138971557601782
0.4338068159167354,0.4613830020812325,0.5927412600106364,0.6501632075274002,0.4434621697443971,0.3468551186409172
0.654264704726482,0.37784668221310735,0.4710724264209977,0.22478357375838387,0.39608198763987856,-0.19575144650383358
0.15335756606405176,0.5649790869657049,0.4212311170975217,0.8101647058822717,0.3417186074479632,-1.3079164293827112
0.5088166436509013,0.47234729925061403,0.5933935539994911,0.530935594009385,0.6459756789684616,1.057140663228121
0.4902668383189319,0.7508073730019378,0.5446338209886157,0.9215975251084496,0.5323633118548743,1.7531759849653559
0.35210946499741136,0.47139051269517424,0.6904071040099136,0.5834592660607618,0.3991913090903219,0.6537728563795137
0.2644789521062386,0.3630145444147731,0.36336971652804767,0.6978077994338949,0.3955472971735152,-0.4793993450661605
0.3407878115959412,0.42392536547568255,0.38246793917228067,0.6709324992642552,0.45494628282816274,-0.8878865473463747
0.4614537099047336,0.33017072209529186,0.2988983026728978,0.46307497910751705,0.583027476314546,-1.0225683513149044
0.5825995466424508,0.6678857297391143,0.31496284271558694,0.592298467413968,0.5516625998937069,0.032404491916177725
0.6023054802195887,0.4340771077193741,0.47007640715504273,0.4272967184799906,0.3758405943226222,-0.8904882225495107
0.27921041098391086,0.46745646959558496,0.3433497550568603,0.571926761788868,0.4933043733450264,0.3832804284798507
0.638749269348498,0.74084528609211,1.0,0.30955955579051947,0.486466647537538,1.6692429000165745
0.3304391176164243,0.9524542057206882,0.7016611184534307,0.2721686346787111,0.26378304604875946,0.6166829830889269
0.5086794654758214,0.6014936853074204,0.5785785552351015,0.7692622457350975,0.4511184266294936,-0.3987986272774584
0.3786800242168743,0.49926268795292655,0.7591493738947468,0.6414956413503683,0.41371362557346136,-0.03971049738722199
0.545221594279063,0.5436033927453517,0.583935077357462,0.40772071572389024,0.14558223371999163,0.3328296302725591
0.3111003842728485,0.5875585792979025,0.6799436968395154,0.6356790449887071,0.48766654976627133,1.1261603226546548
0.46996544280630187,0.4837527671239434,0.5340897731143374,0.5342279657427695,0.4201619946545732,0.3411357929901059
0.2747181265892512,0.5093008164688185,0.2004586661396885,0.2759291321511517,0.47991978064256263,-1.2576683951275112
0.22548638934267085,0.35792965848155583,0.4682616850943374,0.481917781034572,0.5402106636740048,-0.8027621286911765
0.5940135451298837,0.4989545801569325,0.5107156066647439,0.4364104766269703,0.6743240341697824,-0.09012370294205863
0.7010017998038827,0.4446499591820911,0.6195564679672133,0.2816652720686157,0.31585288723857097,0.9915985820850883
0.562123794098364,0.724239326594307,0.3313960795837589,0.34340343441386223,0.5966859496867168,0.505852978721128
0.3700769742164022,0.4491960850467888,0.5133771536021844,0.3294899452442934,0.5573033948360128,-0.29256075041188456
0.5443802360811392,0.5697372740700913,0.38185563642448017,0.1806666930317672,0.39599924258634495,0.6231765521836992
0.4065757806171333,0.4979450114727616,0.33709241323401107,0.35149375775948855,0.4658293255072038,-1.0435567363750022
0.41308054982981346,0.4161998672522923,0.4457007274751561,0.34259716597004375,0.6817161401343779,0.3451780580119884
0.13135672983937846,0.13256099629448803,0.41205515808057697,0.5693438659211912,0.06105738966480723,-0.5135669731666401
0.5386660814003048,0.21170169299857972,0.5820959172508089,0.32079527583163137,0.5689627148057093,0.4084195302823672
0.40449819312088053,0.7834623815975308,0.761298222748078,0.8586874694801778,0.4292889076229035,1.2547472849257182
0.17729046483398703,0.46442356788137373,0.2929543816936832,0.820651860489876,0.5815640031755155,-0.1323195076090042
0.3188356858294562,0.7212235506990671,0.5868714591700834,0.6634690219220012,0.35833166541329825,0.8270862512357782
0.5525138588397104,0.408215693249646,0.33021914365681904,0.42021095156522514,0.630755222632138,-0.04024774706155765
0.6714237143072579,0.5853232618875447,0.37990644034273735,0.48609161384223387,0.4291018555215691,-0.20363697853260662
0.4616705041214141,0.570035109784911,0.8161181669687819,0.2371457504238964,0.6819774535144407,0.914588488226974
0.6147865519931124,0.18788784781983447,0.5569746073323109,0.4113114434735798,0.4403171814382893,0.6392287452388763
0.4048187230337584,0.6980040896382858,0.4835061881700497,0.5147789410622005,0.4272934964301816,-0.2629411627436222
0.6778382974408989,0.5955408880330065,0.5187756697892639,0.23094775178857113,0.41690992211858724,-0.3821337491433241
0.37672544745734643,0.44599787575744193,0.3521344329263565,0.4883953517116025,0.3365423888703015,-0.813106387686124
0.5554898409048387,0.014853446636106049,0.6866589256589153,0.20831608016837216,0.400354046967502,-0.6726949896237494
0.38063663378298984,0.1984729937141082,0.7187403079571756,0.4753283898386015,0.6280049441170885,0.6036991241205278
0.1873488175610613,0.2685884383944244,0.4092470101392137,0.49843371994147323,0.5255561327438852,-0.7560957724447369
0.28587189433953686,0.4442043093477775,0.3948564142873753,0.18747938184734264,0.4401524437757321,-1.244005227788275
0.5660683423623725,0.13150539879551054,0.4914772039040826,0.3951049846398733,0.5134077785527331,-0.5325818975759108
0.5223182239830726,0.12036274403269953,0.4816185334373085,0.5176496021422186,0.5727794093938953,-0.577993408963911
0.5134888870397243,0.3257076892240689,0.5938663427850804,0.3432089568134662,0.3925403507276541,-0.5492478421522562
0.6027489453226822,0.45605496242898785,0.16714275415876567,0.6333764378733926,0.3757592911901662,-0.15922729885103926
0.5192130811679345,0.5680369573605827,0.4972493629267543,0.6788756713391578,0.4043890382857454,0.202391642363912
0.4422000775909934,0.5791125128071224,0.5262279062469801,0.47556034411233983,0.26708937042520176,-0.021055178586960377
0.46174600080813416,0.4342879285666164,0.7422211471366146,0.058598827049147484,0.6071911157330573,0.3866241343480724
0.5137423308911608,0.34686471214632486,0.5733576516954886,0.7043689720374147,0.13655221683541374,-0.19003655837843486
0.4985147275830909,0.623269139871463,0.38134910117917853,0.7393922922883848,0.4133447548143385,-0.2571130871023357
0.4515436265222187,0.49353445709329236,0.47896431016654306,0.5591792932912211,0.5504794342291007,0.06908887067987121
0.5129833129100764,0.36108504605308245,0.3955834940306411,0.4759649573775161,0.32435913943638905,-0.36556163524057483
0.5167414121717673,0.45316288020701295,0.6082838649821675,0.7443772954765782,0.41860409994252834,1.4059298771463469
0.4750112444404777,0.6612821458507431,0.34808895890929326,0.5042808772170574,0.5129174901931981,-1.000089166063943
0.6577538102237224,0.7759529800973644,0.49079885192341927,0.2905735343239943,0.7500669807881808,0.7853551679714098
0.3719289859975811,0.4213242668496665,0.5605229975446638,0.7494919750228166,0.5734002256966814,0.6854230347041467
0.4900654136789029,0.34216587347364796,0.5502408550767416,0.6905617203500939,0.36703869415668516,0.5737119608103004
0.28109422779709065,0.33077138791500826,0.6003912070692157,0.3383356423202367,0.5178097454430205,-0.9173774238662382
0.3398682241004516,0.4382624698991499,0.36241463263420803,0.6404045560969397,0.5991879810903795,-0.6904367167412999
0.4551939643753053,0.5203808757846329,0.7198017623108223,0.2791108635148978,0.022361918216825427,-0.3282405329721646
0.47534292476313783,0.2303952062679045,0.7490270296853142,0.7892055592207341,0.3647398420904596,1.5985824333445253
0.37471271972560144,0.315483078830873,0.48730212697274033,0.50330249478128,0.6075730335447221,0.2599945857324338
0.5303876235296567,0.0,0.6095683671180312,0.5261417262174851,0.44925302250383536,-0.41985157753348323
0.4997891320063601,0.3296422971328675,0.370950108445699,0.6790533468847361,0.2827100377807069,-2.0163910382213004
0.5354566059089616,0.3454482461034604,0.6470222254614354,0.39038026415025845,0.4879295281877195,0.44659505573983815
0.31812341601552463,0.4080158095622219,0.5607914161409724,0.551378761082688,0.3241901587062057,0.04628625116329815
0.4379165876846737,0.6299898996193961,0.3527963337102218,0.5769606948568835,0.37648062474859645,-0.04415495129222352
0.41882077171311155,0.5580264201324415,0.70602357245489,0.5149001510216141,0.385176453292398,0.35655693642686825
0.4532922140358841,0.25560559484736456,0.6237007321355794,0.600198575426688,0.7596568295573093,0.5025664081870668
0.4223787277387199,0.7523426788562589,0.29239346783154946,0.2290426238939408,0.6612016385076487,-0.09530017520356449
0.5191859975117035,0.4009422298470239,0.6253135252250013,0.265034713894453,0.60184000316133,0.4438232624220949
0.4794472361403218,0.2413372253164136,0.28683100438837905,0.3761083008811867,0.4215497452349952,-1.9558251122767023
0.19863742844517865,0.5973544504805629,0.5665950423745983,0.7060504083661441,0.5476805743353229,0.06804828883078617
0.4550933260601808,0.47777580910766726,0.5032033751816081,0.5266918878564357,0.4313779514566329,0.09143572253259305
0.5564286434241421,0.38638473779725147,0.378999786086318,0.49359260534850685,0.42770422668576263,0.5598737878096883
0.7867135313479395,0.6024102861398715,0.5039642794184119,0.4509546670937873,0.4551104843735517,-0.2520013060215725
0.5150531067005908,0.33864934250489154,0.4063171954757813,0.6633671954693492,0.40428972716096445,0.05385772423832294
0.4901215244379388,0.19895268082633455,0.29610291858814936,0.6162635884319381,0.4762216460673797,-0.5432819177407643
0.3744311944628297,0.4385536972336839,0.3514475317142064,0.07316154094464888,0.42473910371723306,-2.5718051222119636
0.44033559094042496,0.40691514300506365,0.4178474891412925,0.548284542239368,0.2360829917042172,-0.5196670160376083
0.33714562734102227,0.2959195007450376,0.781055007573636,0.6478768117079385,0.6328045875539112,1.7643199186541194
0.4287756690499291,0.7199089202182676,0.2799938856743762,0.4921608347726472,0.27375034915375707,-1.7059966739175805
0.3738569973542998,0.703444491830279,0.8665547685460122,0.4345334865592826,0.3885377948210261,0.5296470162319973
0.47880045293144946,0.6869158284583761,0.25554532922920514,0.5244819358020906,0.4888851605991541,-0.08263708148419391
0.3441003133440599,0.5271970572697906,0.7656243530689524,0.517130168935903,0.5936212295490164,0.34926627473856153
0.6496775546430489,0.3661361798255584,0.7886676342635135,0.4875491626846924,0.24837396399701314,0.5001901535196811
0.4901565790257835,0.4121852752803512,0.5490718506310279,0.4377613256297072,0.5403386671716514,1.2455210755209905
0.5873264029890366,0.4291424425194841,0.6257749772863316,0.4462117539762746,0.4434037066901622,-0.00996971087121351
0.5161407229834276,0.5222878444964836,0.8910181016208166,0.38936781992546304,0.37637544750498886,0.45548082651475374
0.2813358401026222,0.44351242248229106,0.8304246142223664,0.19320587401431244,0.3023562789449625,0.06670676721559994
0.37309120502627935,0.6451701672005268,0.3968082362057509,0.2627400950931209,0.23047009747491673,-0.6855592734851927
0.3921172532080178,0.5217536384626793,0.5592902984963033,0.6023443181884081,0.7378840728672705,-0.16840256209312476
0.36196152523346126,0.7750757786474467,0.5048657126836791,0.32036756732068483,0.5689288758527165,0.17367158190599274
0.5288630846819374,0.5558781355158209,0.6743031863804511,0.29703949820239367,0.12242234447420114,-0.24458285700787946
0.18660006697571363,0.32520154553170055,0.27289999140131116,0.3873495953925352,0.4400447133656881,-2.0889760535427855
0.39021228588643897,0.5117636501570715,0.5089464733670702,0.5101949774292301,0.34194695952657694,0.14317337718559614
0.6430637483246164,0.6112636845709223,0.6434980681538862,0.3354097110501084,0.44062079739087856,0.997519005714679
0.3575688042162125,0.5061415465036705,0.553469771306879,0.29875888383969595,0.6018534066401189,0.2859986244944066
0.4615973786345578,0.2597829576527982,0.412915044712606,0.5466864513137893,0.22529691379288683,-0.6604482225353833
0.4208234508795348,0.4785043050328988,0.5613432079408329,0.4054657567173604,0.3411937067661531,0.3848260184807528
0.3436536080361424,0.7812474636445461,0.5146893279932582,0.6204655972543391,0.365388853403947,1.2846432912790227
0.5536903867014117,0.5209977589995124,0.5232752798066347,0.4838631150726862,0.3446563087367983,-0.12556661220830784
0.5873796720981723,0.007137282730847461,0.8336261360564549,0.4712127685801189,0.6095634207752446,0.4466779610597638
0.4031156395035455,0.6608600900280973,0.06315351669360592,0.4914179801414649,0.43686084627823135,-0.5115555673464436
0.5271545936349984,0.6320991223625575,0.4551558661722288,0.39355794473466055,0.29754214901052584,-0.4425915359188189
0.36591332674935995,0.38708446901100024,0.5018538138258339,0.40486359079161716,0.35050582643091344,-0.2871918462159098
0.4805964954584341,0.6781812784150826,0.6305306934583975,0.653444964077042,0.49841261244515467,0.28312524258193794
0.25085081534372844,0.501036515063638,0.33533401343157443,0.2514916792100199,0.34673231922367853,-0.9759023598320613
0.23211454854579935,0.38513364149937834,0.5659777563161694,0.7513589895585565,0.4425609480207939,0.9626921073548517
0.3145986440121827,0.5588152634743732,0.5873397386362406,0.5787681617135926,0.9999999999999999,1.344004164712602
0.40416812382468503,0.054540721299258355,0.4504631306822117,0.4836017119752854,0.3081478809657008,-1.9898875228243948
0.56450723364679,0.29282561118310985,0.5898452000857485,0.7309934032927753,0.10030098899729256,0.008871054170101773
0.587176816306587,0.4000809598482725,0.6071563227497113,0.46284780220226407,0.4980145189614087,0.6428719847787632
0.46274465568545214,0.5826037077079699,0.7550507529263129,0.29077680402368594,0.7553575725981282,1.5190321976154797
0.47265525664238717,0.7667039573481922,0.7007643661958463,0.5285935767586096,0.38197486874842906,0.5205013759538966
0.2705522133767946,0.5732860850718815,0.6449853557067853,0.4198696272656303,0.385046813640036,0.014434233720320204
0.3691697972526605,0.5266849915033736,0.36851231479286445,0.5238952097613676,0.6373174596340523,-0.1589754137861244
0.6772511590949075,0.4397758973284918,0.5178272060209979,0.5257902481321843,0.7922134862553467,1.0254037551793793
0.5582141121841312,0.3284559265884519,0.726392342516974,0.2638261411445106,0.5354001771571315,0.35753523358408956
0.5278016609398469,0.556491403431262,0.5147621157411197,0.49530748146642056,0.35797792638394155,-1.012006313201793
0.6484445197542708,0.6504677493609358,0.3017285099479402,0.5963516781531403,0.6409671528327778,0.6731376983464242
0.567161032175431,0.29893429827555434,0.6462232780177419,0.5223798260345853,0.5306194412426722,-0.28132555606280263
0.1905749823821204,0.5983847235188539,0.4922022705118738,0.5630879665084029,0.32901943792544364,-0.12302295861493082
0.4338695505848593,0.4624433805753164,0.5151507716715147,0.3198920672485983,0.3499125545291879,-0.7831411444911416
0.2290496657216689,0.38830609903443536,0.5674121867746537,0.6317897403063677,0.3552878790469742,0.9314108823042734
0.5294205605061143,0.3987211632268134,0.6432592168880069,0.27300567977124035,0.46989313507629615,-0.023417732256588483
0.3785147322888652,0.6804095254286888,0.39628804122779815,0.5670655240249709,0.5621131279863684,0.29482592490019593
0.4051672796677586,0.6333333879915829,0.6506352150284201,0.28947854384956007,0.4597293786067793,0.827775991255401
0.49918264227697684,0.538458435461166,0.4986680871891186,0.6951765516844665,0.6078970589097024,0.5420545303495159
0.41631750463346,0.6271331226246775,0.762722752313483,0.7096552137211752,0.2965476072630393,2.446120377113139
0.40137137748455365,0.6898736046730013,0.28693247975103064,0.590409722839629,0.3471023733459477,-1.3144437206346546
0.4547313941272014,0.5611856897303477,0.49594991979468933,0.5740781131118694,0.4610865720935798,0.4133816976547969
0.4151397045875913,0.6145362354422658,0.5194588582380563,0.6813733536385199,0.3968088086841327,-0.08047186961600411
0.37186083375234896,0.2219670562864558,0.5612068582506589,0.9067899398125269,0.19014700483238595,0.21707036785455824
0.35164295691521025,0.41033721905982834,0.8184819948481372,0.35744127744232773,0.3736556944795576,-0.2375528457845799
0.4485564808444136,0.5531213463423845,0.46495712591482763,0.19243736560062508,0.39034855731647294,-0.6929663629964407
0.6211177839264548,0.40156777985192155,0.5002787159615455,0.5036800216942712,0.5726113864646165,0.2183391012486684
0.5497216948014537,0.47783140495891896,0.35776818036903224,0.42727189828840817,0.5495494450367214,0.28238347727179
0.4604281028382107,0.6321735674777028,0.3971665156608021,0.4403128898047333,0.3961336209380066,-1.1109502640949322
0.48718409972281773,0.34097840862299933,0.4071410401186501,0.36018269541475256,0.3002330614154257,-0.5800718402008189
0.48500553459827256,0.5647085466379818,0.5602494906695663,0.5583374549441968,0.26321199426522374,-1.031906047424041
0.48840560818462514,0.2302499103842812,0.7379888319671091,0.30228354784468847,0.48275277177665793,0.30996529902684866
0.3037105481427882,0.3443903062616341,0.31027513356335107,0.45569810055043997,0.5182581573297456,-1.3327833802487987
0.4976887081927498,0.2905583847950848,0.5239570224766138,0.4886874104517229,0.4223080272603505,0.5534879196024671
0.34127857675770706,0.7263772899547647,0.5250698909052023,0.6879028142789596,0.461519617774834,0.5968674446279094
0.46328153306289915,0.6821486341202059,0.41444730789856465,0.5840338522795838,0.4231507983482927,-0.5284893163192795
0.3890193138915743,0.5907207343721302,0.8638572223432512,0.3926699252242467,0.23354131515576199,1.0969695757007645
0.44459144953844765,0.5692068578066294,0.5256807991081547,0.33427404973748304,0.6221375012107748,0.4849956846842003
0.16966693662301957,0.8080554102664563,0.33442055328431936,0.4577955634508679,0.4125353442997791,0.11595648946852388
0.7146480121054036,0.46571300848799835,0.39617271760536305,0.2454472553855,0.19540177518777613,-0.5762713002319553
0.45289285709769306,0.749648817892863,0.4095863040551676,0.5261205746191235,0.3462914334191938,-0.43055730633622186
0.2035631277754855,0.3659465859444061,0.6937512773286122,0.3329437987282351,0.3858488532358803,-0.07003575200618972
0.5115640481371366,0.3659222117445464,0.8218971111580858,0.5165794592479744,0.39994425446149534,1.2362968981667795
0.3792277201686048,0.44549815691261707,0.3339315106129528,0.29761304568346647,0.5675035707925074,-0.7455680668243375
0.4033793520284909,0.5109643991100442,0.5459837453975003,0.7533189377651519,0.4383578691052259,0.1317951910078124
0.42863639359049227,0.1711882814428603,0.4211490612580133,0.5094012228952098,0.47465551085812463,-0.7465079618875249
0.5660840298286479,0.45688894750914866,0.4467667239042808,0.5830170365004328,0.5765574054244543,0.048198366005750115
0.7029342308515933,0.6008822159574143,0.5934796017938455,0.5325966961942313,0.41655909309208633,0.9124280227603653
0.49817590577344784,0.864206374645295,0.4979645182844976,0.5271871280495879,0.6013794887461112,0.37419853499196326
0.37189468864113856,0.5537762550298168,0.3345638615031069,0.6060928088619321,0.5100425519150501,-0.6288990271371963
0.07688242283700703,0.8877520294717226,0.5900363239775883,0.5186071346237694,0.6200030786580661,0.6693597958243424
0.7202882331805753,0.3334796946859593,0.44785144748640554,0.5321730493927191,0.5438834252912788,0.21614147673998377
0.44726954202167307,0.6390981526250048,0.7168013387308512,0.37215858275837954,0.38287541765321964,0.46010397097914674
0.37131402246722167,0.5334926929517746,0.392645677752235,0.6186718237456763,0.5494341131314612,-0.14204757010787608
0.19989632320279518,0.4124642218306503,0.5316985014891338,0.47827197589545195,0.3927394969744314,-0.6251578886236422
0.802822087881575,0.38967041805127195,0.43042208801704296,0.665700232323501,0.5489196693664106,0.1727288147255578
0.5137052802358241,0.4751343954386187,0.41480701702947936,0.3147070679635666,0.5706653473748324,-2.067523863857899
0.7219850448105336,0.39047726075646905,0.5347793114274584,0.5599451842532448,0.47055970450426576,-0.10270406423189771
0.4822922997724301,0.45672644834863224,0.5405608229653225,0.753428159216339,0.5921035359029754,0.9748218389829438
0.7423721186490921,0.3905174875939918,0.5120457394651429,0.38365919646416535,0.483676782294839,0.01640953622170882
0.4593717094846678,0.44360934339444236,0.4833157243977178,0.46212404226818604,0.6132034400689041,0.007383510384585956
0.23741655167059908,0.518710834091322,0.6461268172086421,0.5076660895588263,0.6034886167794282,1.199966433336647
0.3933254010958513,0.4425998894662967,0.41599430829644984,0.32742484251544834,0.3595489763943727,-0.5156178725289009
0.3134824827561157,0.5738894450506727,0.30096009488593656,0.6216466080727853,0.3093401817181663,0.12327610631607089
0.28712659141487906,0.5321854355940888,0.3749134683185963,0.5109850099967007,0.383227970092189,-0.6208564532271914
0.6762183848309073,0.4295321236548012,0.755764819102099,0.6056938578821895,0.43242567750618477,1.174583098387778
